date,league,home_team,away_team,bet_on,model_prob,edge,decimal_odds,ev,stake,won,profit,bankroll
2024-12-07,ENG_CHAMP,Portsmouth,Bristol City,H,0.5336,0.2391,3.2,0.7075,326229456670.83,True,717704804675.83,7242293938092.48
2024-12-07,LIGUE_1,Nice,Le Havre,H,0.6563,0.0658,1.6,0.0501,151207181741.65,True,90724309044.99,7333018247137.47
2024-12-07,EPL,Aston Villa,Southampton,H,0.8579,0.1642,1.36,0.1667,366650912356.87,True,131994328448.47,7465012575585.95
2024-12-07,LIGUE_1,Monaco,Toulouse,H,0.6179,0.0584,1.7,0.0505,134540771279.07,True,94178539895.35,7559191115481.3
2024-12-07,ENG_CHAMP,Sunderland,Stoke,H,0.7463,0.2032,1.75,0.306,377959555774.06,True,283469666830.54,7842660782311.84
2024-12-08,SERIE_A,Verona,Empoli,A,0.6763,0.3837,3.25,1.1981,392133039115.59,True,882299338010.08,8724960120321.92
2024-12-08,EPL,Fulham,Arsenal,D,0.7576,0.5389,4.33,2.2803,436248006016.1,True,1452705860033.61,10177665980355.53
2024-12-08,EPL,Ipswich,Bournemouth,A,0.6218,0.1467,2.0,0.2436,508883299017.78,True,508883299017.78,10686549279373.31
2024-12-08,EPL,Tottenham,Chelsea,A,0.7105,0.2345,2.0,0.4209,534327463968.67,True,534327463968.67,11220876743341.98
2024-12-08,LIGUE_1,St Etienne,Marseille,A,0.7045,0.1289,1.65,0.1623,561043837167.1,True,364678494158.61,11585555237500.6
2024-12-08,LIGUE_1,Strasbourg,Reims,D,0.5231,0.2363,3.3,0.7262,579277761875.03,True,1332338852312.57,12917894089813.16
2024-12-08,LA_LIGA,Ath Madrid,Sevilla,H,0.8619,0.1736,1.38,0.1895,645894704490.66,True,245439987706.45,13163334077519.62
2024-12-08,LA_LIGA,Osasuna,Alaves,D,0.5426,0.2561,3.3,0.7907,658166703875.98,True,1513783418914.75,14677117496434.37
2024-12-08,LA_LIGA,Ath Bilbao,Villarreal,H,0.6811,0.1945,1.95,0.3282,733855874821.72,True,697163081080.63,15374280577515.0
2024-12-08,LA_LIGA,Leganes,Sociedad,A,0.8278,0.3323,1.91,0.581,768714028875.75,True,699529766276.93,16073810343791.94
2024-12-08,ENG_CHAMP,West Brom,Sheffield United,D,0.5085,0.2144,3.2,0.6272,803690517189.6,True,1768119137817.12,17841929481609.05
2024-12-08,LIGUE_1,Lens,Montpellier,H,0.8584,0.1641,1.36,0.1674,892096474080.45,True,321154730668.96,18163084212278.02
2024-12-08,LIGUE_1,Nantes,Rennes,H,0.521,0.2058,3.0,0.5629,908154210613.9,True,1816308421227.8,19979392633505.82
2024-12-09,LA_LIGA,Getafe,Espanol,H,0.6241,0.096,1.8,0.1233,769814995174.86,True,615851996139.89,20595244629645.7
2024-12-10,ENG_CHAMP,Luton,Stoke,H,0.6475,0.191,2.05,0.3274,1029762231482.29,True,1081250343056.4,21676494972702.11
2024-12-10,ENG_CHAMP,Plymouth,Swansea,A,0.6659,0.1145,1.7,0.132,1021718492806.45,True,715202944964.51,22391697917666.62
2024-12-11,ENG_CHAMP,Millwall,Sheffield United,A,0.5342,0.1649,2.55,0.3622,1119584895883.33,True,1735356588619.16,24127054506285.79
2024-12-11,ENG_CHAMP,QPR,Oxford,H,0.545,0.065,1.95,0.0627,398346174500.5,True,378428865775.47,24505483372061.26
2024-12-11,ENG_CHAMP,West Brom,Coventry,H,0.5254,0.1061,2.25,0.1821,892604427916.57,True,1115755534895.71,25621238906956.97
2024-12-13,SERIE_A,Empoli,Torino,A,0.6406,0.3234,3.0,0.9218,1281061945347.85,True,2562123890695.7,28183362797652.67
2024-12-13,ENG_CHAMP,Derby,Portsmouth,H,0.5232,0.0661,2.05,0.0726,487427202715.53,True,511798562851.31,28695161360503.98
2024-12-13,LA_LIGA,Valladolid,Valencia,H,0.5535,0.2507,3.1,0.7159,1434758068025.2,True,3012991942852.92,31708153303356.9
2024-12-13,LIGUE_1,Toulouse,St Etienne,H,0.862,0.1637,1.36,0.1723,1585407665167.84,True,570746759460.42,32278900062817.32
2024-12-14,SERIE_A,Udinese,Napoli,A,0.6868,0.1385,1.73,0.1881,1613945003140.87,True,1178179852292.84,33457079915110.16
2024-12-14,EPL,Arsenal,Everton,D,0.5302,0.3846,6.5,2.4463,1672853995755.51,True,9200696976655.3,42657776891765.46
2024-12-14,SERIE_A,Cagliari,Atalanta,A,0.7286,0.1187,1.55,0.1293,2132888844588.27,True,1173088864523.55,43830865756289.01
2024-12-14,LA_LIGA,Vallecano,Real Madrid,D,0.6196,0.3729,3.8,1.3544,2191543287814.45,True,6136321205880.46,49967186962169.47
2024-12-14,EPL,Newcastle,Leicester,H,0.9144,0.1843,1.3,0.1887,2498359348108.47,True,749507804432.54,50716694766602.01
2024-12-14,ENG_CHAMP,Coventry,Hull,H,0.6333,0.0912,1.73,0.0956,1660288405193.18,True,1212010535791.02,51928705302393.03
2024-12-14,ENG_CHAMP,Sheffield United,Plymouth,H,0.8527,0.1027,1.25,0.0658,2596435265119.65,True,649108816279.91,52577814118672.95
2024-12-14,ENG_CHAMP,Middlesbrough,Millwall,H,0.7227,0.1687,1.7,0.2285,2628890705933.65,True,1840223494153.55,54418037612826.5
2024-12-14,ENG_CHAMP,Preston,Leeds,D,0.5799,0.3439,4.0,1.3196,2720901880641.33,True,8162705641923.99,62580743254750.49
2024-12-14,ENG_CHAMP,Blackburn,Luton,H,0.5114,0.0736,2.15,0.0996,1354460719305.25,True,1557629827201.04,64138373081951.53
2024-12-14,ENG_CHAMP,Oxford,Sheffield Weds,A,0.6146,0.1953,2.25,0.3829,3206918654097.58,True,4008648317621.98,68147021399573.51
2024-12-15,LIGUE_1,Paris SG,Lyon,H,0.7575,0.0804,1.4,0.0605,2577910604853.64,True,1031164241941.46,69178185641514.96
2024-12-15,EPL,Man City,Man United,A,0.6904,0.5016,5.0,2.4521,3458909282075.75,True,13835637128303.0,83013822769817.97
2024-12-15,EPL,Chelsea,Brentford,H,0.8698,0.155,1.33,0.1568,4150691138490.9,True,1369728075702.0,84383550845519.97
2024-12-15,EPL,Southampton,Tottenham,A,0.8944,0.3252,1.67,0.4936,4219177542276.0,True,2826848953324.92,87210399798844.89
2024-12-15,LIGUE_1,Le Havre,Strasbourg,A,0.6422,0.246,2.4,0.5412,4360519989942.24,True,6104727985919.14,93315127784764.03
2024-12-15,LIGUE_1,Montpellier,Nice,D,0.5207,0.258,3.6,0.8745,4665756389238.2,True,12130966612019.32,105446094396783.34
2024-12-15,LA_LIGA,Sociedad,Las Palmas,D,0.5326,0.3168,4.33,1.3063,5272304719839.17,True,17556774717064.44,123002869113847.78
2024-12-15,LA_LIGA,Alaves,Ath Bilbao,D,0.5808,0.278,3.1,0.8003,6150143455692.39,True,12915301256954.02,135918170370801.8
2024-12-15,SERIE_A,Milan,Genoa,D,0.5603,0.3819,5.25,1.9418,6795908518540.09,True,28882611203795.38,164800781574597.2
2024-12-15,SERIE_A,Lecce,Monza,H,0.6252,0.2379,2.45,0.5317,8240039078729.86,True,11948056664158.3,176748838238755.5
2024-12-15,LA_LIGA,Ath Madrid,Getafe,H,0.7711,0.0949,1.4,0.0795,8784338140120.74,True,3513735256048.3,180262573494803.78
2024-12-15,SERIE_A,Bologna,Fiorentina,H,0.5461,0.1956,2.7,0.4746,9013128674740.19,True,15322318747058.32,195584892241862.1
2024-12-15,LIGUE_1,Rennes,Angers,H,0.7255,0.1371,1.62,0.1753,9779244612093.11,True,6063131659497.73,201648023901359.8
2024-12-16,SERIE_A,Lazio,Inter,A,0.5298,0.0755,2.1,0.1126,5160821931422.85,True,5676904124565.13,207324928025924.94
2024-12-18,LA_LIGA,Espanol,Valencia,D,0.5825,0.2655,3.0,0.7476,10366246401296.25,True,20732492802592.5,228057420828517.44
2024-12-18,LIGUE_1,Monaco,Paris SG,A,0.6585,0.1455,1.85,0.2182,11402871041425.87,True,9692440385211.99,237749861213729.44
2024-12-20,ENG_CHAMP,Luton,Derby,H,0.5997,0.1622,2.15,0.2893,11887493060686.47,True,13670617019789.44,251420478233518.88
2024-12-20,SERIE_A,Verona,Milan,A,0.6816,0.0822,1.57,0.0701,7726298178854.98,True,4403989961947.34,255824468195466.22
2024-12-20,LA_LIGA,Girona,Valladolid,H,0.8373,0.147,1.38,0.1555,12791223409773.31,True,4860664895713.86,260685133091180.06
2024-12-21,ENG_CHAMP,Plymouth,Middlesbrough,D,0.5674,0.3586,4.5,1.5532,13034256654559.0,True,45619898290956.5,306305031382136.56
2024-12-21,ENG_CHAMP,Sunderland,Norwich,H,0.5733,0.0551,1.8,0.0319,3051772428995.42,True,2441417943196.34,308746449325332.9
2024-12-21,ENG_CHAMP,Portsmouth,Coventry,H,0.5042,0.2618,3.9,0.9663,15437322466266.64,True,44768235152173.26,353514684477506.1
2024-12-21,ENG_CHAMP,Sheffield Weds,Stoke,H,0.641,0.1507,1.91,0.2244,17675734223875.31,True,16084918143726.53,369599602621232.6
2024-12-21,EPL,Ipswich,Newcastle,A,0.7495,0.2017,1.73,0.2966,18479980131061.63,True,13490385495674.99,383089988116907.6
2024-12-21,EPL,Crystal Palace,Arsenal,A,0.8664,0.248,1.55,0.3429,19154499405845.38,True,10534974673214.96,393624962790122.56
2024-12-21,SERIE_A,Lecce,Lazio,A,0.7516,0.2042,1.73,0.3003,19681248139506.13,True,14367311141839.47,407992273931962.06
2024-12-21,SERIE_A,Torino,Bologna,A,0.8237,0.4372,2.45,1.0182,20399613696598.11,True,29579439860067.26,437571713792029.3
2024-12-21,EPL,West Ham,Brighton,D,0.5594,0.3003,3.7,1.0699,21878585689601.47,True,59072181361923.97,496643895153953.25
2024-12-21,SERIE_A,Genoa,Napoli,A,0.6203,0.0635,1.7,0.0545,9658202590767.75,True,6760741813537.42,503404636967490.7
2024-12-21,LA_LIGA,Getafe,Mallorca,A,0.5258,0.2827,3.9,1.0505,25170231848374.54,True,72993672360286.16,576398309327776.9
2024-12-21,LA_LIGA,Osasuna,Ath Bilbao,A,0.7547,0.3034,2.1,0.5848,28819915466388.84,True,31701907013027.73,608100216340804.6
2024-12-22,ENG_CHAMP,West Brom,Bristol City,H,0.5137,0.0666,2.1,0.0789,10900632759085.15,True,11990696034993.67,620090912375798.2
2024-12-22,EPL,Tottenham,Liverpool,A,0.8414,0.291,1.73,0.4556,31004545618789.91,True,22633318301716.63,642724230677514.9
2024-12-22,EPL,Everton,Chelsea,D,0.6143,0.3887,4.2,1.58,32136211533875.75,True,102835876908402.4,745560107585917.2
2024-12-22,LA_LIGA,Betis,Vallecano,D,0.5394,0.2677,3.5,0.8877,37278005379295.87,True,93195013448239.67,838755121034156.9
2024-12-22,EPL,Fulham,Southampton,D,0.6035,0.4044,4.75,1.8666,41937756051707.84,True,157266585193904.4,996021706228061.2
2024-12-22,SERIE_A,Roma,Parma,H,0.9172,0.2957,1.53,0.4033,49801085311403.06,True,26394575215043.62,1022416281443104.9
2024-12-22,SERIE_A,Venezia,Cagliari,H,0.519,0.1381,2.5,0.2975,50698054821282.01,True,76047082231923.02,1098463363675027.9
2024-12-22,SERIE_A,Atalanta,Empoli,H,0.8109,0.0712,1.29,0.0461,43619523723035.98,True,12649661879680.44,1111113025554708.2
2024-12-22,SERIE_A,Monza,Juventus,A,0.7292,0.1529,1.65,0.2031,55555651277735.41,True,36111173330528.01,1147224198885236.2
2024-12-22,LA_LIGA,Leganes,Villarreal,A,0.694,0.1981,1.91,0.3255,57361209944261.81,True,52198701049278.24,1199422899934514.5
2024-12-22,LA_LIGA,Real Madrid,Sevilla,H,0.8818,0.1621,1.33,0.1728,59971144996725.73,True,19790477848919.49,1219213377783434.0
2024-12-26,ENG_CHAMP,Bristol City,Luton,H,0.6064,0.1875,2.25,0.3643,60960668889171.7,True,76200836111464.62,1295414213894898.5
2024-12-26,ENG_CHAMP,Coventry,Plymouth,H,0.8282,0.1183,1.33,0.1015,64770710694744.93,True,21374334529265.83,1316788548424164.2
2024-12-26,ENG_CHAMP,Stoke,Leeds,A,0.6824,0.0563,1.5,0.0236,15541389634556.41,True,7770694817278.21,1324559243241442.5
2024-12-26,ENG_CHAMP,Blackburn,Sunderland,D,0.5854,0.2965,3.25,0.9026,66227962162072.12,True,149012914864662.25,1473572158106104.8
2024-12-26,ENG_CHAMP,Oxford,Cardiff,H,0.5681,0.2404,2.88,0.636,73678607905305.23,True,138515782861973.83,1612087940968078.5
2024-12-26,ENG_CHAMP,Swansea,QPR,H,0.6262,0.1189,1.85,0.1584,75113385362868.98,True,63846377558438.64,1675934318526517.2
2024-12-26,EPL,Southampton,West Ham,A,0.5347,0.101,2.2,0.1763,61571908158178.62,True,73886289789814.34,1749820608316331.5
2024-12-26,EPL,Nott'm Forest,Tottenham,H,0.5789,0.1643,2.3,0.3315,87491030415816.58,True,113738339540561.53,1863558947856893.0
2024-12-26,EPL,Newcastle,Aston Villa,H,0.7109,0.2139,1.91,0.3578,93177947392844.66,True,84791932127488.62,1948350879984381.5
2024-12-27,EPL,Brighton,Brentford,D,0.5063,0.2882,4.33,1.1923,97417543999219.08,True,324400421517399.56,2272751301501781.0
2024-12-28,SERIE_A,Lazio,Atalanta,D,0.7534,0.4657,3.3,1.4863,113637565075089.06,True,261366399672704.8,2534117701174486.0
2024-12-28,SERIE_A,Cagliari,Inter,A,0.8521,0.1962,1.44,0.227,126705885058724.31,True,55750589425838.69,2589868290600324.5
2024-12-28,SERIE_A,Empoli,Genoa,A,0.5609,0.2564,3.1,0.7388,129493414530016.23,True,271936170513034.1,2861804461113358.5
2024-12-29,EPL,West Ham,Liverpool,A,0.8239,0.1482,1.4,0.1534,143090223055667.94,True,57236089222267.16,2919040550335625.5
2024-12-29,EPL,Leicester,Man City,A,0.9051,0.2051,1.36,0.2309,145952027516781.28,True,52542729906041.27,2971583280241667.0
2024-12-29,EPL,Crystal Palace,Southampton,H,0.6578,0.0654,1.57,0.0328,42762419169385.83,True,24374578926549.93,2995957859168217.0
2024-12-29,ENG_CHAMP,Swansea,Luton,H,0.5175,0.0898,2.2,0.1384,86391662452263.3,True,103669994942715.97,3099627854110933.0
2024-12-29,SERIE_A,Napoli,Venezia,H,0.8752,0.1325,1.27,0.1115,154981392705546.66,True,41844976030497.6,3141472830141430.5
2024-12-29,ENG_CHAMP,Bristol City,Portsmouth,H,0.6664,0.1099,1.67,0.1128,132274795284994.84,True,88624112840946.53,3230096942982377.0
2024-12-29,ENG_CHAMP,Preston,Sheffield Weds,H,0.528,0.1485,2.45,0.2935,161504847149118.84,True,234182028366222.34,3464278971348599.5
2024-12-29,ENG_CHAMP,Sheffield United,West Brom,D,0.5009,0.207,3.2,0.6028,173213948567430.0,True,381070686848346.0,3845349658196945.5
2024-12-29,ENG_CHAMP,Derby,Leeds,A,0.7428,0.1549,1.6,0.1885,192267482909847.28,True,115360489745908.39,3960710147942854.0
2024-12-30,SERIE_A,Como,Lecce,H,0.6869,0.1311,1.7,0.1677,198035507397142.72,True,138624855177999.89,4099335003120854.0
2024-12-30,SERIE_A,Bologna,Verona,A,0.6335,0.4978,7.0,3.4342,204966750156042.72,True,1229800500936256.2,5329135504057110.0
2024-12-30,EPL,Man United,Newcastle,A,0.5806,0.2041,2.55,0.4805,266456775202855.5,True,413008001564426.0,5742143505621536.0
2025-01-01,EPL,Brentford,Arsenal,A,0.8504,0.1945,1.44,0.2246,287107175281076.8,True,126327157123673.78,5868470662745210.0
2025-01-01,ENG_CHAMP,Burnley,Stoke,D,0.6132,0.3674,3.8,1.3302,293423533137260.5,True,821585892784329.4,6690056555529539.0
2025-01-01,ENG_CHAMP,Sunderland,Sheffield United,H,0.5486,0.1393,2.3,0.2618,334502827776476.94,True,434853676109419.94,7124910231638959.0
2025-01-01,ENG_CHAMP,Hull,Middlesbrough,A,0.5043,0.0591,2.1,0.059,95517620434217.62,True,105069382477639.39,7229979614116598.0
2025-01-01,ENG_CHAMP,Sheffield Weds,Derby,H,0.5603,0.0874,2.0,0.1207,218146753933523.72,True,218146753933523.72,7448126368050122.0
2025-01-01,ENG_CHAMP,Portsmouth,Swansea,H,0.5429,0.2158,2.88,0.5637,372406318402506.1,True,700123878596711.5,8148250246646834.0
2025-01-03,LA_LIGA,Valencia,Real Madrid,A,0.8633,0.2047,1.42,0.2259,407412512332341.75,True,171113255179583.5,8319363501826418.0
2025-01-04,LIGUE_1,Lyon,Montpellier,H,0.9214,0.2112,1.33,0.2255,415968175091320.94,True,137269497780135.94,8456632999606554.0
2025-01-04,EPL,Brighton,Arsenal,D,0.5834,0.3302,3.75,1.1877,422831649980327.75,True,1162787037445901.2,9619420037052456.0
2025-01-04,EPL,Man City,West Ham,H,0.8765,0.1525,1.3,0.1394,480971001852622.8,True,144291300555786.88,9763711337608242.0
2025-01-04,EPL,Bournemouth,Everton,H,0.6043,0.0565,1.73,0.0455,152025828748334.47,True,110978854986284.16,9874690192594526.0
2025-01-04,EPL,Aston Villa,Leicester,H,0.8747,0.1596,1.33,0.1634,493734509629726.3,True,162932388177809.72,1.0037622580772336e+16
2025-01-04,EPL,Southampton,Brentford,A,0.6976,0.2986,2.4,0.6743,501881129038616.8,True,702633580654063.5,1.07402561614264e+16
2025-01-04,EPL,Tottenham,Newcastle,A,0.8901,0.4688,2.25,1.0028,537012808071320.0,True,671266010089150.0,1.141152217151555e+16
2025-01-04,ENG_CHAMP,Blackburn,Burnley,A,0.5756,0.1472,2.2,0.2662,570576108575777.5,True,684691330290933.1,1.2096213501806484e+16
2025-01-04,ENG_CHAMP,Stoke,Plymouth,D,0.5412,0.325,4.33,1.3435,604810675090324.2,True,2014019548050779.8,1.4110233049857264e+16
2025-01-04,ENG_CHAMP,Bristol City,Derby,H,0.5878,0.0947,1.9,0.1168,457926970183031.75,True,412134273164728.56,1.4522367323021992e+16
2025-01-04,ENG_CHAMP,Hull,Leeds,D,0.6622,0.4387,4.2,1.7813,726118366151099.6,True,2323578771683519.0,1.6845946094705512e+16
2025-01-04,SERIE_A,Verona,Udinese,D,0.6859,0.3711,3.0,1.0578,842297304735275.6,True,1684594609470551.2,1.8530540704176064e+16
2025-01-04,SERIE_A,Fiorentina,Napoli,A,0.5815,0.207,2.55,0.4829,926527035208803.2,True,1436116904573644.8,1.9966657608749708e+16
2025-01-05,LIGUE_1,Marseille,Le Havre,H,0.7936,0.0685,1.3,0.0316,526616145022883.6,True,157984843506865.12,2.0124642452256572e+16
2025-01-05,LIGUE_1,Strasbourg,Auxerre,H,0.66,0.1483,1.85,0.2209,1006232122612828.6,True,855297304220904.4,2.0979939756477476e+16
2025-01-05,EPL,Liverpool,Man United,D,0.6488,0.4979,6.25,3.0549,1048996987823873.9,True,5507234186075338.0,2.6487173942552816e+16
2025-01-05,ENG_CHAMP,Sunderland,Portsmouth,H,0.7662,0.1316,1.48,0.134,1324358697127640.8,True,635692174621267.5,2.7122866117174084e+16
2025-01-05,SERIE_A,Roma,Lazio,H,0.5272,0.1531,2.55,0.3445,1356143305858704.2,True,2102022124080991.2,2.9224888241255076e+16
2025-01-06,EPL,Wolves,Nott'm Forest,A,0.6471,0.2331,2.3,0.4882,1461244412062754.0,True,1899617735681580.0,3.1124505976936656e+16
2025-01-06,ENG_CHAMP,QPR,Luton,H,0.6368,0.2471,2.4,0.5284,1556225298846833.0,True,2178715418385566.0,3.3303221395322224e+16
2025-01-11,LIGUE_1,Rennes,Marseille,A,0.5692,0.1752,2.4,0.366,1665161069766111.2,True,2331225497672555.5,3.563444689299478e+16
2025-01-11,LA_LIGA,Valladolid,Betis,H,0.6064,0.3956,4.5,1.7287,1781722344649739.0,True,6236028206274086.0,4.187047509926886e+16
2025-01-11,LA_LIGA,Espanol,Leganes,D,0.7017,0.3871,3.0,1.1052,2093523754963443.2,True,4187047509926886.5,4.605752260919575e+16
2025-01-11,LA_LIGA,Sevilla,Valencia,D,0.5766,0.2888,3.3,0.9028,2302876130459787.5,True,5296615100057511.0,5.135413770925326e+16
2025-01-11,SERIE_A,Torino,Juventus,D,0.6707,0.3781,3.2,1.1463,2567706885462663.5,True,5648955148017860.0,5.700309285727112e+16
2025-01-11,SERIE_A,Udinese,Atalanta,D,0.6137,0.3653,3.8,1.3319,2850154642863556.0,True,7980433000017956.0,6.498352585728907e+16
2025-01-12,SERIE_A,Napoli,Verona,H,0.852,0.0964,1.25,0.065,3249176292864454.0,True,812294073216113.5,6.579581993050518e+16
2025-01-12,LIGUE_1,Le Havre,Lens,A,0.7605,0.1794,1.62,0.232,3289790996525259.5,True,2039670417845661.2,6.783549034835085e+16
2025-01-12,LA_LIGA,Las Palmas,Getafe,A,0.5309,0.244,3.3,0.7521,3391774517417542.5,True,7801081390060347.0,7.56365717384112e+16
2025-01-12,LA_LIGA,Ath Madrid,Osasuna,H,0.8325,0.1177,1.33,0.1072,3781828586920560.0,True,1248003433683785.0,7.688457517209499e+16
2025-01-12,SERIE_A,Bologna,Roma,D,0.5682,0.2718,3.2,0.8184,3844228758604750.0,True,8457303268930451.0,8.534187844102544e+16
2025-01-12,SERIE_A,Venezia,Inter,A,0.9097,0.176,1.29,0.1735,4267093922051272.0,True,1237457237394869.0,8.65793356784203e+16
2025-01-13,LA_LIGA,Sociedad,Villarreal,H,0.6067,0.1318,2.0,0.2133,4328966783921015.5,True,4328966783921015.5,9.090830246234131e+16
2025-01-13,SERIE_A,Monza,Fiorentina,H,0.6084,0.3847,4.2,1.5553,4545415123117066.0,True,1.4545328393974612e+16,1.0545363085631592e+17
2025-01-14,SERIE_A,Como,Milan,A,0.6887,0.1875,1.9,0.3085,5272681542815796.0,True,4745413388534216.0,1.1019904424485014e+17
2025-01-14,EPL,Nott'm Forest,Liverpool,D,0.673,0.4411,4.1,1.7594,5509952212242508.0,True,1.7080851857951772e+16,1.2727989610280192e+17
2025-01-14,SERIE_A,Atalanta,Juventus,D,0.5818,0.2899,3.25,0.8908,6363994805140096.0,True,1.4318988311565216e+16,1.4159888441436714e+17
2025-01-15,ENG_CHAMP,Blackburn,Portsmouth,H,0.6401,0.0905,1.73,0.1074,5206349203136002.0,True,3800634918289281.5,1.4539951933265642e+17
2025-01-15,EPL,Everton,Aston Villa,A,0.5896,0.1774,2.3,0.356,7269975966632821.0,True,9450968756622666.0,1.5485048808927907e+17
2025-01-15,EPL,Leicester,Crystal Palace,A,0.6785,0.1836,1.91,0.296,7742524404463954.0,True,7045697208062198.0,1.6189618529734128e+17
2025-01-15,EPL,Newcastle,Wolves,H,0.8024,0.0968,1.36,0.0913,8094809264867064.0,True,2914131335352144.0,1.6481031663269344e+17
2025-01-15,EPL,Arsenal,Tottenham,H,0.8002,0.1184,1.4,0.1203,8240515831634672.0,True,3296206332653868.0,1.681065229653473e+17
2025-01-15,SERIE_A,Inter,Bologna,D,0.6184,0.393,4.2,1.5972,8405326148267365.0,True,2.689704367445557e+16,1.9500356663980288e+17
2025-01-16,EPL,Ipswich,Brighton,A,0.6643,0.1658,1.91,0.2688,9750178331990144.0,True,8872662282111030.0,2.0387622892191392e+17
2025-01-16,EPL,Man United,Southampton,H,0.8037,0.0633,1.29,0.0367,6452207375287016.0,True,1871140138833234.8,2.0574736906074717e+17
2025-01-17,LIGUE_1,Lille,Nice,H,0.6053,0.151,2.1,0.2712,1.0287368453037358e+16,True,1.1316105298341094e+16,2.1706347435908826e+17
2025-01-17,SERIE_A,Roma,Genoa,H,0.7362,0.1099,1.5,0.1043,1.0853173717954414e+16,True,5426586858977207.0,2.2249006121806547e+17
2025-01-18,ENG_CHAMP,Coventry,Bristol City,H,0.5352,0.0881,2.1,0.124,6269306479135562.0,True,6896237127049119.0,2.293862983451146e+17
2025-01-18,ENG_CHAMP,Sheffield United,Norwich,H,0.5685,0.1211,2.1,0.1938,1.0105121462702766e+16,True,1.1115633608973044e+16,2.4050193195408765e+17
2025-01-18,EPL,Leicester,Fulham,A,0.6995,0.1738,1.8,0.2592,1.2025096597704384e+16,True,9620077278163508.0,2.5012200923225117e+17
2025-01-18,EPL,Arsenal,Aston Villa,D,0.5769,0.3454,4.1,1.3653,1.250610046161256e+16,True,3.876891143099893e+16,2.888909206632501e+17
2025-01-18,LIGUE_1,Lens,Paris SG,A,0.7098,0.1628,1.73,0.228,1.4444546033162506e+16,True,1.054451860420863e+16,2.9943543926745875e+17
2025-01-18,LA_LIGA,Getafe,Barcelona,D,0.576,0.3511,4.2,1.4193,1.4971771963372938e+16,True,4.790967028279341e+16,3.4734510955025216e+17
2025-01-18,ENG_CHAMP,Luton,Preston,D,0.5146,0.2111,3.1,0.5953,1.7367255477512608e+16,True,3.647123650277648e+16,3.838163460530286e+17
2025-01-18,SERIE_A,Bologna,Monza,H,0.7938,0.2033,1.6,0.2701,1.919081730265143e+16,True,1.151449038159086e+16,3.9533083643461946e+17
2025-01-18,EPL,Brentford,Liverpool,A,0.8739,0.2083,1.42,0.2409,1.9766541821730972e+16,True,8301947565127007.0,4.036327839997464e+17
2025-01-19,SERIE_A,Verona,Lazio,A,0.6453,0.1047,1.75,0.1292,1.7389259009260698e+16,True,1.3041944256945524e+16,4.16674728256692e+17
2025-01-19,EPL,Ipswich,Man City,A,0.8389,0.1447,1.36,0.141,2.08337364128346e+16,True,7500145108620458.0,4.2417487336531245e+17
2025-01-19,SERIE_A,Inter,Empoli,H,0.8242,0.0629,1.25,0.0302,1.2822680268788568e+16,True,3205670067197142.0,4.273805434325096e+17
2025-01-19,EPL,Nott'm Forest,Southampton,H,0.8668,0.1833,1.38,0.1962,2.136902717162548e+16,True,8120230325217680.0,4.355007737577272e+17
2025-01-19,ENG_CHAMP,Leeds,Sheffield Weds,H,0.8016,0.1135,1.36,0.0902,2.1775038687886364e+16,True,7839013927639093.0,4.4333978768536634e+17
2025-01-19,LA_LIGA,Celta,Ath Bilbao,A,0.6261,0.2613,2.6,0.628,2.216698938426832e+16,True,3.546718301482931e+16,4.7880697070019565e+17
2025-01-19,SERIE_A,Cagliari,Lecce,H,0.5521,0.0682,1.95,0.0766,9645721797609548.0,True,9163435707729070.0,4.8797040640792474e+17
2025-01-20,LA_LIGA,Villarreal,Mallorca,H,0.6343,0.086,1.73,0.0974,1.6272380816580548e+16,True,1.18788379961038e+16,4.9984924440402854e+17
2025-01-20,SERIE_A,Como,Udinese,H,0.5967,0.1552,2.15,0.2829,2.4992462220201428e+16,True,2.874133155323164e+16,5.2859057595726016e+17
2025-01-20,EPL,Chelsea,Wolves,H,0.7966,0.1049,1.36,0.0834,2.642952879786301e+16,True,9514630367230686.0,5.381052063244908e+17
2025-01-21,ENG_CHAMP,Middlesbrough,West Brom,H,0.6255,0.1479,1.95,0.2198,2.6905260316224544e+16,True,2.5559997300413316e+16,5.636652036249041e+17
2025-01-21,ENG_CHAMP,Oxford,Luton,H,0.5357,0.2096,2.9,0.5537,2.818326018124521e+16,True,5.3548194344365896e+16,6.1721339796927e+17
2025-01-21,ENG_CHAMP,Derby,Sunderland,A,0.6721,0.225,2.1,0.4115,3.0860669898463504e+16,True,3.3946736888309856e+16,6.511601348575799e+17
2025-01-21,ENG_CHAMP,Millwall,Cardiff,D,0.6341,0.3107,2.9,0.8388,3.2558006742878996e+16,True,6.186021281147009e+16,7.1302034766905e+17
2025-01-22,ENG_CHAMP,Leeds,Norwich,H,0.8509,0.1748,1.38,0.1742,3.56510173834525e+16,True,1.3547386605711946e+16,7.26567734274762e+17
2025-01-22,ENG_CHAMP,Portsmouth,Stoke,H,0.6457,0.2618,2.45,0.582,3.6328386713738104e+16,True,5.267616073492026e+16,7.792438950096822e+17
2025-01-22,ENG_CHAMP,Plymouth,Burnley,A,0.8248,0.2404,1.6,0.3196,3.896219475048411e+16,True,2.337731685029047e+16,8.026212118599726e+17
